source_id,target_id,relationship_type,confidence_bps,priority,reason_text
"prd_qm_carebloom_daily_body_lotion","prd_qm_cleanora_drain_unblocker","COMPLEMENT","8400","10","This complements daily body lotion in a practical basket for the same shopping occasion."
"prd_qm_everyday_aura_shea_body_cream","prd_qm_softroot_lip_balm_mint","SAME_FAMILY","7600","5","A similar personal care choice can be suggested when the shopper is browsing this item."
"prd_qm_everyday_aura_shea_body_cream","prd_qm_homekind_room_freshener_linen","COMPLEMENT","8400","10","This complements shea body cream in a practical basket for the same shopping occasion."
"prd_qm_softroot_lip_balm_mint","prd_qm_carebloom_face_wash_foaming","SAME_FAMILY","7600","5","A similar personal care choice can be suggested when the shopper is browsing this item."
"prd_qm_softroot_lip_balm_mint","prd_qm_brightnest_mosquito_repellent_refill","COMPLEMENT","8400","10","This complements lip balm mint in a practical basket for the same shopping occasion."
"prd_qm_carebloom_face_wash_foaming","prd_qm_everyday_aura_neem_face_wash","SAME_FAMILY","7600","5","A similar personal care choice can be suggested when the shopper is browsing this item."
"prd_qm_carebloom_face_wash_foaming","prd_qm_cleanora_flying_insect_spray","COMPLEMENT","8400","10","This complements face wash foaming in a practical basket for the same shopping occasion."
"prd_qm_everyday_aura_neem_face_wash","prd_qm_softroot_sun_protection_lotion","SAME_FAMILY","7600","5","A similar personal care choice can be suggested when the shopper is browsing this item."
"prd_qm_everyday_aura_neem_face_wash","prd_qm_homekind_cockroach_control_spray","COMPLEMENT","8400","10","This complements neem face wash in a practical basket for the same shopping occasion."
"prd_qm_softroot_sun_protection_lotion","prd_qm_carebloom_anti_dandruff_shampoo","SAME_FAMILY","7600","5","A similar personal care choice can be suggested when the shopper is browsing this item."
"prd_qm_softroot_sun_protection_lotion","prd_qm_brightnest_floor_wiper","COMPLEMENT","8400","10","This complements sun protection lotion in a practical basket for the same shopping occasion."
"prd_qm_carebloom_anti_dandruff_shampoo","prd_qm_everyday_aura_daily_clean_shampoo","SAME_FAMILY","7600","5","A similar personal care choice can be suggested when the shopper is browsing this item."
"prd_qm_carebloom_anti_dandruff_shampoo","prd_qm_cleanora_microfiber_cleaning_cloth","COMPLEMENT","8400","10","This complements anti dandruff shampoo in a practical basket for the same shopping occasion."
"prd_qm_everyday_aura_daily_clean_shampoo","prd_qm_softroot_smooth_hair_shampoo","SAME_FAMILY","7600","5","A similar personal care choice can be suggested when the shopper is browsing this item."
"prd_qm_everyday_aura_daily_clean_shampoo","prd_qm_homekind_heavy_duty_garbage_bags","COMPLEMENT","8400","10","This complements daily clean shampoo in a practical basket for the same shopping occasion."
"prd_qm_softroot_smooth_hair_shampoo","prd_qm_carebloom_repair_conditioner","SAME_FAMILY","7600","5","A similar personal care choice can be suggested when the shopper is browsing this item."
"prd_qm_softroot_smooth_hair_shampoo","prd_qm_brightnest_steel_scrub_pads","COMPLEMENT","8400","10","This complements smooth hair shampoo in a practical basket for the same shopping occasion."
"prd_qm_carebloom_repair_conditioner","prd_qm_everyday_aura_coconut_hair_oil","SAME_FAMILY","7600","5","A similar personal care choice can be suggested when the shopper is browsing this item."
"prd_qm_carebloom_repair_conditioner","prd_qm_cleanora_foam_cleaning_sponge","COMPLEMENT","8400","10","This complements repair conditioner in a practical basket for the same shopping occasion."
"prd_qm_everyday_aura_coconut_hair_oil","prd_qm_softroot_almond_hair_oil","SAME_FAMILY","7600","5","A similar personal care choice can be suggested when the shopper is browsing this item."
"prd_qm_everyday_aura_coconut_hair_oil","prd_qm_homekind_shoe_cleaning_foam","COMPLEMENT","8400","10","This complements coconut hair oil in a practical basket for the same shopping occasion."
"prd_qm_softroot_almond_hair_oil","prd_qm_carebloom_styling_hair_gel","SAME_FAMILY","7600","5","A similar personal care choice can be suggested when the shopper is browsing this item."
"prd_qm_softroot_almond_hair_oil","prd_qm_brightnest_wood_surface_polish","COMPLEMENT","8400","10","This complements almond hair oil in a practical basket for the same shopping occasion."
"prd_qm_carebloom_styling_hair_gel","prd_qm_everyday_aura_roll_on_deodorant","SAME_FAMILY","7600","5","A similar personal care choice can be suggested when the shopper is browsing this item."
"prd_qm_carebloom_styling_hair_gel","prd_qm_cleanora_car_dashboard_cleaner","COMPLEMENT","8400","10","This complements styling hair gel in a practical basket for the same shopping occasion."
"prd_qm_everyday_aura_roll_on_deodorant","prd_qm_softroot_fresh_spray_deodorant","SAME_FAMILY","7600","5","A similar personal care choice can be suggested when the shopper is browsing this item."
"prd_qm_everyday_aura_roll_on_deodorant","prd_qm_homekind_fabric_freshener","COMPLEMENT","8400","10","This complements roll on deodorant in a practical basket for the same shopping occasion."
"prd_qm_softroot_fresh_spray_deodorant","prd_qm_carebloom_fluoride_toothpaste","SAME_FAMILY","7600","5","A similar personal care choice can be suggested when the shopper is browsing this item."
"prd_qm_softroot_fresh_spray_deodorant","prd_qm_brightnest_bathroom_scrub_powder","COMPLEMENT","8400","10","This complements fresh spray deodorant in a practical basket for the same shopping occasion."
"prd_qm_harvesthill_whole_wheat_flour","prd_qm_kitchenleaf_multigrain_flour","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_harvesthill_whole_wheat_flour","prd_qm_greenbasket_robusta_banana","COMPLEMENT","8400","10","This complements whole wheat flour in a practical basket for the same shopping occasion."
"prd_qm_kitchenleaf_multigrain_flour","prd_qm_graincraft_long_grain_rice","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_kitchenleaf_multigrain_flour","prd_qm_dailyharvest_alphonso_mango","COMPLEMENT","8400","10","This complements multigrain flour in a practical basket for the same shopping occasion."
"prd_qm_graincraft_long_grain_rice","prd_qm_harvesthill_aromatic_basmati_rice","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_graincraft_long_grain_rice","prd_qm_freshroute_kesar_mango","COMPLEMENT","8400","10","This complements long grain rice in a practical basket for the same shopping occasion."
"prd_qm_harvesthill_aromatic_basmati_rice","prd_qm_kitchenleaf_sona_masoori_rice","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_harvesthill_aromatic_basmati_rice","prd_qm_greenbasket_red_delicious_apple","COMPLEMENT","8400","10","This complements aromatic basmati rice in a practical basket for the same shopping occasion."
"prd_qm_kitchenleaf_sona_masoori_rice","prd_qm_graincraft_brown_rice","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_kitchenleaf_sona_masoori_rice","prd_qm_dailyharvest_green_apple","COMPLEMENT","8400","10","This complements sona masoori rice in a practical basket for the same shopping occasion."
"prd_qm_graincraft_brown_rice","prd_qm_harvesthill_toor_dal","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_graincraft_brown_rice","prd_qm_freshroute_nagpur_orange","COMPLEMENT","8400","10","This complements brown rice in a practical basket for the same shopping occasion."
"prd_qm_harvesthill_toor_dal","prd_qm_kitchenleaf_split_moong_dal","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_harvesthill_toor_dal","prd_qm_greenbasket_sweet_lime","COMPLEMENT","8400","10","This complements toor dal in a practical basket for the same shopping occasion."
"prd_qm_kitchenleaf_split_moong_dal","prd_qm_graincraft_red_lentils","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_kitchenleaf_split_moong_dal","prd_qm_dailyharvest_papaya","COMPLEMENT","8400","10","This complements split moong dal in a practical basket for the same shopping occasion."
"prd_qm_graincraft_red_lentils","prd_qm_harvesthill_chana_dal","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_graincraft_red_lentils","prd_qm_freshroute_pomegranate","COMPLEMENT","8400","10","This complements red lentils in a practical basket for the same shopping occasion."
"prd_qm_harvesthill_chana_dal","prd_qm_kitchenleaf_kidney_beans","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_harvesthill_chana_dal","prd_qm_greenbasket_green_grapes","COMPLEMENT","8400","10","This complements chana dal in a practical basket for the same shopping occasion."
"prd_qm_kitchenleaf_kidney_beans","prd_qm_graincraft_kabuli_chickpeas","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_kitchenleaf_kidney_beans","prd_qm_dailyharvest_black_grapes","COMPLEMENT","8400","10","This complements kidney beans in a practical basket for the same shopping occasion."
"prd_qm_graincraft_kabuli_chickpeas","prd_qm_harvesthill_thick_poha","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_graincraft_kabuli_chickpeas","prd_qm_freshroute_guava","COMPLEMENT","8400","10","This complements kabuli chickpeas in a practical basket for the same shopping occasion."
"prd_qm_harvesthill_thick_poha","prd_qm_kitchenleaf_semolina_rava","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_harvesthill_thick_poha","prd_qm_greenbasket_pineapple","COMPLEMENT","8400","10","This complements thick poha in a practical basket for the same shopping occasion."
"prd_qm_kitchenleaf_semolina_rava","prd_qm_graincraft_gram_flour","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_kitchenleaf_semolina_rava","prd_qm_dailyharvest_watermelon","COMPLEMENT","8400","10","This complements semolina rava in a practical basket for the same shopping occasion."
"prd_qm_graincraft_gram_flour","prd_qm_harvesthill_finger_millet_flour","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_graincraft_gram_flour","prd_qm_freshroute_muskmelon","COMPLEMENT","8400","10","This complements gram flour in a practical basket for the same shopping occasion."
"prd_qm_harvesthill_finger_millet_flour","prd_qm_kitchenleaf_pearl_millet_flour","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_harvesthill_finger_millet_flour","prd_qm_greenbasket_kiwi","COMPLEMENT","8400","10","This complements finger millet flour in a practical basket for the same shopping occasion."
"prd_qm_kitchenleaf_pearl_millet_flour","prd_qm_graincraft_sorghum_flour","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_kitchenleaf_pearl_millet_flour","prd_qm_dailyharvest_pear","COMPLEMENT","8400","10","This complements pearl millet flour in a practical basket for the same shopping occasion."
"prd_qm_graincraft_sorghum_flour","prd_qm_harvesthill_broken_wheat","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_graincraft_sorghum_flour","prd_qm_freshroute_dragon_fruit","COMPLEMENT","8400","10","This complements sorghum flour in a practical basket for the same shopping occasion."
"prd_qm_harvesthill_broken_wheat","prd_qm_kitchenleaf_quinoa_grain","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_harvesthill_broken_wheat","prd_qm_greenbasket_tender_coconut","COMPLEMENT","8400","10","This complements broken wheat in a practical basket for the same shopping occasion."
"prd_qm_kitchenleaf_quinoa_grain","prd_qm_graincraft_sunflower_cooking_oil","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_kitchenleaf_quinoa_grain","prd_qm_dailyharvest_strawberry","COMPLEMENT","8400","10","This complements quinoa grain in a practical basket for the same shopping occasion."
"prd_qm_graincraft_sunflower_cooking_oil","prd_qm_harvesthill_mustard_cooking_oil","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_graincraft_sunflower_cooking_oil","prd_qm_freshroute_blueberry","COMPLEMENT","8400","10","This complements sunflower cooking oil in a practical basket for the same shopping occasion."
"prd_qm_harvesthill_mustard_cooking_oil","prd_qm_kitchenleaf_groundnut_cooking_oil","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_harvesthill_mustard_cooking_oil","prd_qm_greenbasket_chikoo","COMPLEMENT","8400","10","This complements mustard cooking oil in a practical basket for the same shopping occasion."
"prd_qm_kitchenleaf_groundnut_cooking_oil","prd_qm_graincraft_rice_bran_oil","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_kitchenleaf_groundnut_cooking_oil","prd_qm_dailyharvest_plum","COMPLEMENT","8400","10","This complements groundnut cooking oil in a practical basket for the same shopping occasion."
"prd_qm_graincraft_rice_bran_oil","prd_qm_harvesthill_iodised_table_salt","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_graincraft_rice_bran_oil","prd_qm_freshroute_peach","COMPLEMENT","8400","10","This complements rice bran oil in a practical basket for the same shopping occasion."
"prd_qm_harvesthill_iodised_table_salt","prd_qm_kitchenleaf_cane_sugar","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_harvesthill_iodised_table_salt","prd_qm_greenbasket_litchi","COMPLEMENT","8400","10","This complements iodised table salt in a practical basket for the same shopping occasion."
"prd_qm_kitchenleaf_cane_sugar","prd_qm_graincraft_jaggery_powder","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_kitchenleaf_cane_sugar","prd_qm_dailyharvest_avocado","COMPLEMENT","8400","10","This complements cane sugar in a practical basket for the same shopping occasion."
"prd_qm_graincraft_jaggery_powder","prd_qm_harvesthill_forest_honey","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_graincraft_jaggery_powder","prd_qm_freshroute_hybrid_tomato","COMPLEMENT","8400","10","This complements jaggery powder in a practical basket for the same shopping occasion."
"prd_qm_harvesthill_forest_honey","prd_qm_kitchenleaf_creamy_peanut_spread","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_harvesthill_forest_honey","prd_qm_greenbasket_red_onion","COMPLEMENT","8400","10","This complements forest honey in a practical basket for the same shopping occasion."
"prd_qm_kitchenleaf_creamy_peanut_spread","prd_qm_graincraft_tomato_cooking_sauce","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_kitchenleaf_creamy_peanut_spread","prd_qm_dailyharvest_table_potato","COMPLEMENT","8400","10","This complements creamy peanut spread in a practical basket for the same shopping occasion."
"prd_qm_graincraft_tomato_cooking_sauce","prd_qm_harvesthill_whole_wheat_flour","SAME_FAMILY","7600","5","A similar pantry staples choice can be suggested when the shopper is browsing this item."
"prd_qm_graincraft_tomato_cooking_sauce","prd_qm_freshroute_green_capsicum","COMPLEMENT","8400","10","This complements tomato cooking sauce in a practical basket for the same shopping occasion."
"prd_qm_pawplate_puppy_chicken_meal","prd_qm_whiskerbowl_adult_chicken_dog_meal","SAME_FAMILY","7600","5","A similar pet supplies choice can be suggested when the shopper is browsing this item."
"prd_qm_pawplate_puppy_chicken_meal","prd_qm_crispkettle_tea_biscuits_plain","COMPLEMENT","8400","10","This complements puppy chicken meal in a practical basket for the same shopping occasion."
"prd_qm_whiskerbowl_adult_chicken_dog_meal","prd_qm_tailtrail_lamb_rice_dog_meal","SAME_FAMILY","7600","5","A similar pet supplies choice can be suggested when the shopper is browsing this item."
"prd_qm_whiskerbowl_adult_chicken_dog_meal","prd_qm_munchmitra_butter_shortbread_bites","COMPLEMENT","8400","10","This complements adult chicken dog meal in a practical basket for the same shopping occasion."
"prd_qm_tailtrail_lamb_rice_dog_meal","prd_qm_pawplate_small_dog_dental_chews","SAME_FAMILY","7600","5","A similar pet supplies choice can be suggested when the shopper is browsing this item."
"prd_qm_tailtrail_lamb_rice_dog_meal","prd_qm_nibblenest_cocoa_cream_biscuits","COMPLEMENT","8400","10","This complements lamb rice dog meal in a practical basket for the same shopping occasion."
"prd_qm_pawplate_small_dog_dental_chews","prd_qm_whiskerbowl_large_dog_dental_chews","SAME_FAMILY","7600","5","A similar pet supplies choice can be suggested when the shopper is browsing this item."
"prd_qm_pawplate_small_dog_dental_chews","prd_qm_crispkettle_oat_crunch_cookies","COMPLEMENT","8400","10","This complements small dog dental chews in a practical basket for the same shopping occasion."
"prd_qm_whiskerbowl_large_dog_dental_chews","prd_qm_tailtrail_chicken_training_treats","SAME_FAMILY","7600","5","A similar pet supplies choice can be suggested when the shopper is browsing this item."
"prd_qm_whiskerbowl_large_dog_dental_chews","prd_qm_munchmitra_salted_cracker_squares","COMPLEMENT","8400","10","This complements large dog dental chews in a practical basket for the same shopping occasion."
"prd_qm_tailtrail_chicken_training_treats","prd_qm_pawplate_ocean_fish_cat_meal","SAME_FAMILY","7600","5","A similar pet supplies choice can be suggested when the shopper is browsing this item."
"prd_qm_tailtrail_chicken_training_treats","prd_qm_nibblenest_coconut_snap_biscuits","COMPLEMENT","8400","10","This complements chicken training treats in a practical basket for the same shopping occasion."
"prd_qm_pawplate_ocean_fish_cat_meal","prd_qm_whiskerbowl_tuna_cat_meal","SAME_FAMILY","7600","5","A similar pet supplies choice can be suggested when the shopper is browsing this item."
"prd_qm_pawplate_ocean_fish_cat_meal","prd_qm_crispkettle_cardamom_tea_biscuits","COMPLEMENT","8400","10","This complements ocean fish cat meal in a practical basket for the same shopping occasion."
"prd_qm_whiskerbowl_tuna_cat_meal","prd_qm_tailtrail_salmon_cat_pouch","SAME_FAMILY","7600","5","A similar pet supplies choice can be suggested when the shopper is browsing this item."
"prd_qm_whiskerbowl_tuna_cat_meal","prd_qm_munchmitra_honey_oat_cookies","COMPLEMENT","8400","10","This complements tuna cat meal in a practical basket for the same shopping occasion."
"prd_qm_tailtrail_salmon_cat_pouch","prd_qm_pawplate_indoor_cat_dry_food","SAME_FAMILY","7600","5","A similar pet supplies choice can be suggested when the shopper is browsing this item."
"prd_qm_tailtrail_salmon_cat_pouch","prd_qm_nibblenest_ragi_sesame_bites","COMPLEMENT","8400","10","This complements salmon cat pouch in a practical basket for the same shopping occasion."
"prd_qm_pawplate_indoor_cat_dry_food","prd_qm_whiskerbowl_sensitive_dog_food","SAME_FAMILY","7600","5","A similar pet supplies choice can be suggested when the shopper is browsing this item."
"prd_qm_pawplate_indoor_cat_dry_food","prd_qm_crispkettle_choco_chip_rounds","COMPLEMENT","8400","10","This complements indoor cat dry food in a practical basket for the same shopping occasion."
"prd_qm_whiskerbowl_sensitive_dog_food","prd_qm_tailtrail_puppy_starter_food","SAME_FAMILY","7600","5","A similar pet supplies choice can be suggested when the shopper is browsing this item."
"prd_qm_whiskerbowl_sensitive_dog_food","prd_qm_munchmitra_classic_potato_crisps","COMPLEMENT","8400","10","This complements sensitive dog food in a practical basket for the same shopping occasion."
"prd_qm_tailtrail_puppy_starter_food","prd_qm_pawplate_senior_dog_food","SAME_FAMILY","7600","5","A similar pet supplies choice can be suggested when the shopper is browsing this item."
"prd_qm_tailtrail_puppy_starter_food","prd_qm_nibblenest_smoky_barbecue_crisps","COMPLEMENT","8400","10","This complements puppy starter food in a practical basket for the same shopping occasion."
"prd_qm_pawplate_senior_dog_food","prd_qm_whiskerbowl_kitten_growth_food","SAME_FAMILY","7600","5","A similar pet supplies choice can be suggested when the shopper is browsing this item."
"prd_qm_pawplate_senior_dog_food","prd_qm_crispkettle_lime_chilli_crisps","COMPLEMENT","8400","10","This complements senior dog food in a practical basket for the same shopping occasion."
"prd_qm_whiskerbowl_kitten_growth_food","prd_qm_tailtrail_small_breed_adult_food","SAME_FAMILY","7600","5","A similar pet supplies choice can be suggested when the shopper is browsing this item."
"prd_qm_whiskerbowl_kitten_growth_food","prd_qm_munchmitra_tomato_herb_crisps","COMPLEMENT","8400","10","This complements kitten growth food in a practical basket for the same shopping occasion."
"prd_qm_tailtrail_small_breed_adult_food","prd_qm_pawplate_cat_treat_crunchies","SAME_FAMILY","7600","5","A similar pet supplies choice can be suggested when the shopper is browsing this item."
"prd_qm_tailtrail_small_breed_adult_food","prd_qm_nibblenest_roasted_corn_puffs","COMPLEMENT","8400","10","This complements small breed adult food in a practical basket for the same shopping occasion."
"prd_qm_pawplate_cat_treat_crunchies","prd_qm_whiskerbowl_chicken_jerky_strips","SAME_FAMILY","7600","5","A similar pet supplies choice can be suggested when the shopper is browsing this item."
"prd_qm_pawplate_cat_treat_crunchies","prd_qm_crispkettle_masala_lentil_rings","COMPLEMENT","8400","10","This complements cat treat crunchies in a practical basket for the same shopping occasion."
"prd_qm_whiskerbowl_chicken_jerky_strips","prd_qm_tailtrail_chewable_dental_bone","SAME_FAMILY","7600","5","A similar pet supplies choice can be suggested when the shopper is browsing this item."
"prd_qm_whiskerbowl_chicken_jerky_strips","prd_qm_munchmitra_spiced_gram_sev","COMPLEMENT","8400","10","This complements chicken jerky strips in a practical basket for the same shopping occasion."
"prd_qm_tailtrail_chewable_dental_bone","prd_qm_pawplate_clumping_cat_litter","SAME_FAMILY","7600","5","A similar pet supplies choice can be suggested when the shopper is browsing this item."
"prd_qm_tailtrail_chewable_dental_bone","prd_qm_nibblenest_tangy_trail_mix","COMPLEMENT","8400","10","This complements chewable dental bone in a practical basket for the same shopping occasion."
"prd_qm_pawplate_clumping_cat_litter","prd_qm_whiskerbowl_herbal_pet_shampoo","SAME_FAMILY","7600","5","A similar pet supplies choice can be suggested when the shopper is browsing this item."
"prd_qm_pawplate_clumping_cat_litter","prd_qm_crispkettle_peanut_jaggery_brittle","COMPLEMENT","8400","10","This complements clumping cat litter in a practical basket for the same shopping occasion."
"prd_qm_whiskerbowl_herbal_pet_shampoo","prd_qm_pawplate_puppy_chicken_meal","SAME_FAMILY","7600","5","A similar pet supplies choice can be suggested when the shopper is browsing this item."
"prd_qm_whiskerbowl_herbal_pet_shampoo","prd_qm_munchmitra_roasted_chana_mix","COMPLEMENT","8400","10","This complements herbal pet shampoo in a practical basket for the same shopping occasion."
"prd_qm_littlesprout_newborn_diaper_pants","prd_qm_tinynest_small_diaper_pants","SAME_FAMILY","7600","5","A similar baby care choice can be suggested when the shopper is browsing this item."
"prd_qm_littlesprout_newborn_diaper_pants","prd_qm_softroot_sun_protection_lotion","COMPLEMENT","8400","10","This complements newborn diaper pants in a practical basket for the same shopping occasion."
"prd_qm_tinynest_small_diaper_pants","prd_qm_gentlesteps_medium_diaper_pants","SAME_FAMILY","7600","5","A similar baby care choice can be suggested when the shopper is browsing this item."
"prd_qm_tinynest_small_diaper_pants","prd_qm_carebloom_anti_dandruff_shampoo","COMPLEMENT","8400","10","This complements small diaper pants in a practical basket for the same shopping occasion."
"prd_qm_gentlesteps_medium_diaper_pants","prd_qm_littlesprout_large_diaper_pants","SAME_FAMILY","7600","5","A similar baby care choice can be suggested when the shopper is browsing this item."
"prd_qm_gentlesteps_medium_diaper_pants","prd_qm_everyday_aura_daily_clean_shampoo","COMPLEMENT","8400","10","This complements medium diaper pants in a practical basket for the same shopping occasion."
"prd_qm_littlesprout_large_diaper_pants","prd_qm_tinynest_extra_large_diaper_pants","SAME_FAMILY","7600","5","A similar baby care choice can be suggested when the shopper is browsing this item."
"prd_qm_littlesprout_large_diaper_pants","prd_qm_softroot_smooth_hair_shampoo","COMPLEMENT","8400","10","This complements large diaper pants in a practical basket for the same shopping occasion."
"prd_qm_tinynest_extra_large_diaper_pants","prd_qm_gentlesteps_overnight_diaper_pants","SAME_FAMILY","7600","5","A similar baby care choice can be suggested when the shopper is browsing this item."
"prd_qm_tinynest_extra_large_diaper_pants","prd_qm_carebloom_repair_conditioner","COMPLEMENT","8400","10","This complements extra large diaper pants in a practical basket for the same shopping occasion."
"prd_qm_gentlesteps_overnight_diaper_pants","prd_qm_littlesprout_sensitive_baby_wipes","SAME_FAMILY","7600","5","A similar baby care choice can be suggested when the shopper is browsing this item."
"prd_qm_gentlesteps_overnight_diaper_pants","prd_qm_everyday_aura_coconut_hair_oil","COMPLEMENT","8400","10","This complements overnight diaper pants in a practical basket for the same shopping occasion."
"prd_qm_littlesprout_sensitive_baby_wipes","prd_qm_tinynest_aloe_baby_wipes","SAME_FAMILY","7600","5","A similar baby care choice can be suggested when the shopper is browsing this item."
"prd_qm_littlesprout_sensitive_baby_wipes","prd_qm_softroot_almond_hair_oil","COMPLEMENT","8400","10","This complements sensitive baby wipes in a practical basket for the same shopping occasion."
"prd_qm_tinynest_aloe_baby_wipes","prd_qm_gentlesteps_gentle_baby_shampoo","SAME_FAMILY","7600","5","A similar baby care choice can be suggested when the shopper is browsing this item."
"prd_qm_tinynest_aloe_baby_wipes","prd_qm_carebloom_styling_hair_gel","COMPLEMENT","8400","10","This complements aloe baby wipes in a practical basket for the same shopping occasion."
"prd_qm_gentlesteps_gentle_baby_shampoo","prd_qm_littlesprout_mild_baby_soap","SAME_FAMILY","7600","5","A similar baby care choice can be suggested when the shopper is browsing this item."
"prd_qm_gentlesteps_gentle_baby_shampoo","prd_qm_everyday_aura_roll_on_deodorant","COMPLEMENT","8400","10","This complements gentle baby shampoo in a practical basket for the same shopping occasion."
"prd_qm_littlesprout_mild_baby_soap","prd_qm_tinynest_daily_baby_lotion","SAME_FAMILY","7600","5","A similar baby care choice can be suggested when the shopper is browsing this item."
"prd_qm_littlesprout_mild_baby_soap","prd_qm_softroot_fresh_spray_deodorant","COMPLEMENT","8400","10","This complements mild baby soap in a practical basket for the same shopping occasion."
"prd_qm_tinynest_daily_baby_lotion","prd_qm_gentlesteps_protective_diaper_cream","SAME_FAMILY","7600","5","A similar baby care choice can be suggested when the shopper is browsing this item."
"prd_qm_tinynest_daily_baby_lotion","prd_qm_carebloom_fluoride_toothpaste","COMPLEMENT","8400","10","This complements daily baby lotion in a practical basket for the same shopping occasion."
"prd_qm_gentlesteps_protective_diaper_cream","prd_qm_littlesprout_baby_massage_oil","SAME_FAMILY","7600","5","A similar baby care choice can be suggested when the shopper is browsing this item."
"prd_qm_gentlesteps_protective_diaper_cream","prd_qm_everyday_aura_fresh_mint_gel","COMPLEMENT","8400","10","This complements protective diaper cream in a practical basket for the same shopping occasion."
"prd_qm_littlesprout_baby_massage_oil","prd_qm_tinynest_calming_baby_wash","SAME_FAMILY","7600","5","A similar baby care choice can be suggested when the shopper is browsing this item."
"prd_qm_littlesprout_baby_massage_oil","prd_qm_softroot_sensitive_teeth_paste","COMPLEMENT","8400","10","This complements baby massage oil in a practical basket for the same shopping occasion."
"prd_qm_tinynest_calming_baby_wash","prd_qm_gentlesteps_tear_free_hair_wash","SAME_FAMILY","7600","5","A similar baby care choice can be suggested when the shopper is browsing this item."
"prd_qm_tinynest_calming_baby_wash","prd_qm_carebloom_herbal_neem_paste","COMPLEMENT","8400","10","This complements calming baby wash in a practical basket for the same shopping occasion."
"prd_qm_gentlesteps_tear_free_hair_wash","prd_qm_littlesprout_rice_cereal_stage_one","SAME_FAMILY","7600","5","A similar baby care choice can be suggested when the shopper is browsing this item."
"prd_qm_gentlesteps_tear_free_hair_wash","prd_qm_everyday_aura_kids_fruit_toothpaste","COMPLEMENT","8400","10","This complements tear free hair wash in a practical basket for the same shopping occasion."
"prd_qm_littlesprout_rice_cereal_stage_one","prd_qm_tinynest_wheat_apple_cereal","SAME_FAMILY","7600","5","A similar baby care choice can be suggested when the shopper is browsing this item."
"prd_qm_littlesprout_rice_cereal_stage_one","prd_qm_softroot_whitening_toothpaste","COMPLEMENT","8400","10","This complements rice cereal stage one in a practical basket for the same shopping occasion."
"prd_qm_tinynest_wheat_apple_cereal","prd_qm_gentlesteps_rice_vegetable_cereal","SAME_FAMILY","7600","5","A similar baby care choice can be suggested when the shopper is browsing this item."
"prd_qm_tinynest_wheat_apple_cereal","prd_qm_carebloom_mild_mouthwash","COMPLEMENT","8400","10","This complements wheat apple cereal in a practical basket for the same shopping occasion."
