product_id,name,brand,brand_id,category,category_id,subcategory,subcategory_id,description,dietary_tags_json,allergen_tags_json,ingredients_text,aliases_json,country_of_origin_code,attributes_json,lifecycle,rating,reviews,nutrition_per_100g_json
"prd_qm_freshroute_hybrid_tomato","Hybrid Tomato","FreshRoute","brand_qm_freshroute","fresh_produce","cat_qm_fresh_produce","fruit_vegetable","subcat_qm_fruit_vegetable","Fresh seasonal produce for snacking, breakfast, salads, smoothies and home cooking.","[""vegetarian"",""vegan"",""gluten_free""]","[]","Fresh fruit or vegetable","[""hybrid tomato"",""fruit"",""freshroute hybrid tomato""]","IN","{""storage"":""ambient"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""1 kg""}","active","4.1","2566","{""energy"":40,""protein"":1.5,""total_sugar"":5,""added_sugar"":0,""total_fat"":0.3,""fiber"":2.5}"
"prd_qm_greenbasket_red_onion","Red Onion","GreenBasket","brand_qm_greenbasket","fresh_produce","cat_qm_fresh_produce","fruit_vegetable","subcat_qm_fruit_vegetable","Fresh seasonal produce for snacking, breakfast, salads, smoothies and home cooking.","[""vegetarian"",""vegan"",""gluten_free""]","[]","Fresh fruit or vegetable","[""red onion"",""fruit"",""greenbasket red onion""]","IN","{""storage"":""ambient"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""500 g""}","active","4.4","2739","{""energy"":40,""protein"":1.5,""total_sugar"":5,""added_sugar"":0,""total_fat"":0.3,""fiber"":2.5}"
"prd_qm_dailyharvest_table_potato","Table Potato","DailyHarvest","brand_qm_dailyharvest","fresh_produce","cat_qm_fresh_produce","fruit_vegetable","subcat_qm_fruit_vegetable","Fresh seasonal produce for snacking, breakfast, salads, smoothies and home cooking.","[""vegetarian"",""vegan"",""gluten_free""]","[]","Fresh fruit or vegetable","[""table potato"",""fruit"",""dailyharvest table potato""]","IN","{""storage"":""ambient"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""1 kg""}","active","4.7","2912","{""energy"":40,""protein"":1.5,""total_sugar"":5,""added_sugar"":0,""total_fat"":0.3,""fiber"":2.5}"
"prd_qm_freshroute_green_capsicum","Green Capsicum","FreshRoute","brand_qm_freshroute","fresh_produce","cat_qm_fresh_produce","fruit_vegetable","subcat_qm_fruit_vegetable","Fresh seasonal produce for snacking, breakfast, salads, smoothies and home cooking.","[""vegetarian"",""vegan"",""gluten_free""]","[]","Fresh fruit or vegetable","[""green capsicum"",""fruit"",""freshroute green capsicum""]","IN","{""storage"":""ambient"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""500 g""}","active","4.1","3085","{""energy"":40,""protein"":1.5,""total_sugar"":5,""added_sugar"":0,""total_fat"":0.3,""fiber"":2.5}"
"prd_qm_harborcatch_chicken_curry_cut","Chicken Curry Cut","HarborCatch","brand_qm_harborcatch","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""chicken curry cut"",""chicken"",""harborcatch chicken curry cut""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""1 kg""}","active","4.4","3258","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_meatbasket_chicken_breast_boneless","Chicken Breast Boneless","MeatBasket","brand_qm_meatbasket","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""chicken breast boneless"",""chicken"",""meatbasket chicken breast boneless""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""500 g""}","active","4.7","3431","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_coastalcut_chicken_thigh_boneless","Chicken Thigh Boneless","CoastalCut","brand_qm_coastalcut","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""chicken thigh boneless"",""chicken"",""coastalcut chicken thigh boneless""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""1 kg""}","active","4.1","3604","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_harborcatch_chicken_leg_cut","Chicken Leg Cut","HarborCatch","brand_qm_harborcatch","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""chicken leg cut"",""chicken"",""harborcatch chicken leg cut""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""500 g""}","active","4.4","3777","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_meatbasket_chicken_mince","Chicken Mince","MeatBasket","brand_qm_meatbasket","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""chicken mince"",""chicken"",""meatbasket chicken mince""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""1 kg""}","active","4.7","3950","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_coastalcut_chicken_wings","Chicken Wings","CoastalCut","brand_qm_coastalcut","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""chicken wings"",""chicken"",""coastalcut chicken wings""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""500 g""}","active","4.1","4123","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_harborcatch_chicken_tikka_cut","Chicken Tikka Cut","HarborCatch","brand_qm_harborcatch","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""chicken tikka cut"",""chicken"",""harborcatch chicken tikka cut""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""1 kg""}","active","4.4","4296","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_meatbasket_chicken_drumsticks","Chicken Drumsticks","MeatBasket","brand_qm_meatbasket","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""chicken drumsticks"",""chicken"",""meatbasket chicken drumsticks""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""500 g""}","active","4.7","4469","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_coastalcut_whole_chicken_cleaned","Whole Chicken Cleaned","CoastalCut","brand_qm_coastalcut","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""whole chicken cleaned"",""chicken"",""coastalcut whole chicken cleaned""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""1 kg""}","active","4.1","4642","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_harborcatch_chicken_sausage","Chicken Sausage","HarborCatch","brand_qm_harborcatch","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""chicken sausage"",""chicken"",""harborcatch chicken sausage""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""500 g""}","active","4.4","4815","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_meatbasket_rohu_curry_cut","Rohu Curry Cut","MeatBasket","brand_qm_meatbasket","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""rohu curry cut"",""chicken"",""meatbasket rohu curry cut""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""1 kg""}","active","4.7","4988","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_coastalcut_katla_curry_cut","Katla Curry Cut","CoastalCut","brand_qm_coastalcut","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""katla curry cut"",""chicken"",""coastalcut katla curry cut""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""500 g""}","active","4.1","5161","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_harborcatch_rawas_fillet","Rawas Fillet","HarborCatch","brand_qm_harborcatch","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""rawas fillet"",""chicken"",""harborcatch rawas fillet""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""1 kg""}","active","4.4","5334","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_meatbasket_basa_fillet","Basa Fillet","MeatBasket","brand_qm_meatbasket","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""basa fillet"",""chicken"",""meatbasket basa fillet""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""500 g""}","active","4.7","5507","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_coastalcut_pomfret_cleaned","Pomfret Cleaned","CoastalCut","brand_qm_coastalcut","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""pomfret cleaned"",""chicken"",""coastalcut pomfret cleaned""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""1 kg""}","active","4.1","5680","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_harborcatch_medium_prawns","Medium Prawns","HarborCatch","brand_qm_harborcatch","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""medium prawns"",""chicken"",""harborcatch medium prawns""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""500 g""}","active","4.4","5853","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_meatbasket_tiger_prawns","Tiger Prawns","MeatBasket","brand_qm_meatbasket","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""tiger prawns"",""chicken"",""meatbasket tiger prawns""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""1 kg""}","active","4.7","6026","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_coastalcut_squid_rings","Squid Rings","CoastalCut","brand_qm_coastalcut","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""squid rings"",""chicken"",""coastalcut squid rings""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""500 g""}","active","4.1","6199","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_harborcatch_mackerel_cleaned","Mackerel Cleaned","HarborCatch","brand_qm_harborcatch","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""mackerel cleaned"",""chicken"",""harborcatch mackerel cleaned""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""1 kg""}","active","4.4","6372","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_meatbasket_surmai_steaks","Surmai Steaks","MeatBasket","brand_qm_meatbasket","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""surmai steaks"",""chicken"",""meatbasket surmai steaks""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""500 g""}","active","4.7","6545","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_coastalcut_salmon_fillet","Salmon Fillet","CoastalCut","brand_qm_coastalcut","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""salmon fillet"",""chicken"",""coastalcut salmon fillet""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""1 kg""}","active","4.1","6718","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_harborcatch_fish_fry_cut","Fish Fry Cut","HarborCatch","brand_qm_harborcatch","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""fish fry cut"",""chicken"",""harborcatch fish fry cut""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""500 g""}","active","4.4","6891","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_meatbasket_whole_crab","Whole Crab","MeatBasket","brand_qm_meatbasket","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""whole crab"",""chicken"",""meatbasket whole crab""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""1 kg""}","active","4.7","7064","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_coastalcut_anchovy_cleaned","Anchovy Cleaned","CoastalCut","brand_qm_coastalcut","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""anchovy cleaned"",""chicken"",""coastalcut anchovy cleaned""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""500 g""}","active","4.1","7237","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_harborcatch_lamb_curry_cut","Lamb Curry Cut","HarborCatch","brand_qm_harborcatch","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""lamb curry cut"",""chicken"",""harborcatch lamb curry cut""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""1 kg""}","active","4.4","7410","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_meatbasket_mutton_mince","Mutton Mince","MeatBasket","brand_qm_meatbasket","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""mutton mince"",""chicken"",""meatbasket mutton mince""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""500 g""}","active","4.7","7583","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_coastalcut_mutton_chops","Mutton Chops","CoastalCut","brand_qm_coastalcut","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""mutton chops"",""chicken"",""coastalcut mutton chops""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""1 kg""}","active","4.1","7756","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_harborcatch_turkey_slices","Turkey Slices","HarborCatch","brand_qm_harborcatch","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""turkey slices"",""chicken"",""harborcatch turkey slices""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""500 g""}","active","4.4","7929","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_meatbasket_marinated_chicken_tikka","Marinated Chicken Tikka","MeatBasket","brand_qm_meatbasket","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""marinated chicken tikka"",""chicken"",""meatbasket marinated chicken tikka""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""1 kg""}","active","4.7","8102","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_coastalcut_fish_curry_pieces","Fish Curry Pieces","CoastalCut","brand_qm_coastalcut","meat_seafood","cat_qm_meat_seafood","chicken_fish_seafood","subcat_qm_chicken_fish_seafood","Fresh chilled meat or seafood for curries, frying, grilling and everyday meals.","[""non_vegetarian""]","[""fish"",""crustaceans""]","Fresh chicken, meat, fish or seafood","[""fish curry pieces"",""chicken"",""coastalcut fish curry pieces""]","IN","{""storage"":""chilled"",""sold_by"":""weight"",""fresh_product"":true,""pack_size"":""500 g""}","active","4.1","8275","{""energy"":165,""protein"":24,""total_sugar"":0,""added_sugar"":0,""total_fat"":7}"
"prd_qm_cleanora_everyday_laundry_powder","Everyday Laundry Powder","Cleanora","brand_qm_cleanora","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""everyday laundry powder"",""cleaning"",""cleanora everyday laundry powder""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.4","8448","{}"
"prd_qm_homekind_top_load_laundry_powder","Top Load Laundry Powder","HomeKind","brand_qm_homekind","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""top load laundry powder"",""cleaning"",""homekind top load laundry powder""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.7","8621","{}"
"prd_qm_brightnest_front_load_laundry_liquid","Front Load Laundry Liquid","BrightNest","brand_qm_brightnest","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""front load laundry liquid"",""cleaning"",""brightnest front load laundry liquid""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.1","8794","{}"
"prd_qm_cleanora_fabric_softener_fresh","Fabric Softener Fresh","Cleanora","brand_qm_cleanora","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""fabric softener fresh"",""cleaning"",""cleanora fabric softener fresh""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.4","8967","{}"
"prd_qm_homekind_delicate_garment_wash","Delicate Garment Wash","HomeKind","brand_qm_homekind","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""delicate garment wash"",""cleaning"",""homekind delicate garment wash""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.7","9140","{}"
"prd_qm_brightnest_lemon_dish_gel","Lemon Dish Gel","BrightNest","brand_qm_brightnest","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""lemon dish gel"",""cleaning"",""brightnest lemon dish gel""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.1","9313","{}"
"prd_qm_cleanora_dish_scrub_bar","Dish Scrub Bar","Cleanora","brand_qm_cleanora","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""dish scrub bar"",""cleaning"",""cleanora dish scrub bar""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.4","9486","{}"
"prd_qm_homekind_toilet_bowl_cleaner","Toilet Bowl Cleaner","HomeKind","brand_qm_homekind","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""toilet bowl cleaner"",""cleaning"",""homekind toilet bowl cleaner""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.7","9659","{}"
"prd_qm_brightnest_bathroom_surface_cleaner","Bathroom Surface Cleaner","BrightNest","brand_qm_brightnest","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""bathroom surface cleaner"",""cleaning"",""brightnest bathroom surface cleaner""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.1","9832","{}"
"prd_qm_cleanora_citrus_floor_disinfectant","Citrus Floor Disinfectant","Cleanora","brand_qm_cleanora","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""citrus floor disinfectant"",""cleaning"",""cleanora citrus floor disinfectant""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.4","10005","{}"
"prd_qm_homekind_floral_floor_disinfectant","Floral Floor Disinfectant","HomeKind","brand_qm_homekind","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""floral floor disinfectant"",""cleaning"",""homekind floral floor disinfectant""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.7","10178","{}"
"prd_qm_brightnest_glass_and_mirror_spray","Glass and Mirror Spray","BrightNest","brand_qm_brightnest","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""glass and mirror spray"",""cleaning"",""brightnest glass and mirror spray""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.1","10351","{}"
"prd_qm_cleanora_kitchen_degreaser","Kitchen Degreaser","Cleanora","brand_qm_cleanora","household","cat_qm_household","cleaning_laundry_home","subcat_qm_cleaning_laundry_home","Household essential for laundry, dishes, floors, surfaces, air care or bathroom cleaning.","[]","[]","Cleaning agents, surfactants, builders, fragrance and functional ingredients","[""kitchen degreaser"",""cleaning"",""cleanora kitchen degreaser""]","IN","{""storage"":""ambient"",""pack_size"":""500 ml""}","active","4.4","10524","{}"
